video_id;comment
WjckDtz2XhE;Awesome!
WjckDtz2XhE;Razr was the Best!
WjckDtz2XhE;Would you give me the Marshall Phone! It looks cool!
WjckDtz2XhE;Keep rocking Arun :) waiting for your next video :) big fan
WjckDtz2XhE;Nice as always
WjckDtz2XhE;thumbs up for such a great work
WjckDtz2XhE;You did it again....good job😆✔🖒
WjckDtz2XhE;Other companies - Philips, Acer, Amazon, Dell, Energizer, HP
WjckDtz2XhE;Razor is my favorite ! Nice video Boss 👍
WjckDtz2XhE;213th!!!👌
WjckDtz2XhE;I love your channel so much and support it a LOT. I have said this in a lot of your videos, but you deserve AT LEAST 1 MILLION subscribers!
WjckDtz2XhE;Not soo early....a 💓 plz.....
WjckDtz2XhE;Unusual but great video man!!
WjckDtz2XhE;Great video it's the highlight of my day
WjckDtz2XhE;Luv it...great video mann
WjckDtz2XhE;While watching this video I'm wearing the marshall headphone
WjckDtz2XhE;Watching this on my Pepsi p1s
WjckDtz2XhE;What if Durex makes a smartphone 😂
WjckDtz2XhE;Speaking of the Razer phone, will you review it?
WjckDtz2XhE;I'm soo gassed I'm 1st anyways Good video Mrwhosetheboss  like if you agree that he's the best youtuber in the world!
WjckDtz2XhE;I enjoyed it and I subscribed your channel two times
WjckDtz2XhE;The 10,651 view 👋😍😂
WjckDtz2XhE;This is the perfect channel that I have been looking for over 1 month
WjckDtz2XhE;Nice video Arun.
WjckDtz2XhE;Pepsi yes
WjckDtz2XhE;Once again, superb video! I watched the whole ad for you.☺😎
WjckDtz2XhE;Help how to do this 4:14 ?
WjckDtz2XhE;I liked the first one
WjckDtz2XhE;Love it
WjckDtz2XhE;Razor is the best!!!!
WjckDtz2XhE;Awesome video as usual bro💖💖💖
WjckDtz2XhE;Big fan of ur!!! One question
WjckDtz2XhE;How to purchase Ripple ... Which is an authentic sites or android. Application???
WjckDtz2XhE;Plz reply
WjckDtz2XhE;54th!
WjckDtz2XhE;Fascinating video!
WjckDtz2XhE;STANBY TIME :)
WjckDtz2XhE;Who else got recommended 1 year after this was uploaded
WjckDtz2XhE;No amazon??,
WjckDtz2XhE;Outro Song?
WjckDtz2XhE;Bruv, love your vids, but gotta relax with them hands hahah
WjckDtz2XhE;Another great video Arun!! My mum just picked up the Kodak Ektra for £99 and for that price it's a good phone 😀
WjckDtz2XhE;Great Video!!!
WjckDtz2XhE;First Comment!!!
WjckDtz2XhE;Great video #boss . Loved it
WjckDtz2XhE;3:09 WORLD OF TANKS BLITZ BAYBAYY!!
WjckDtz2XhE;When are you starting the Oneplus 5t giveaway?
WjckDtz2XhE;great quality video
WjckDtz2XhE;thankz bro
WjckDtz2XhE;First
WjckDtz2XhE;Next video
WjckDtz2XhE;Top 6 cars from companies you never Expected
WjckDtz2XhE;Thumbnail shows Coca Cola Phone!!😂😂
WjckDtz2XhE;Notification Squad????
WjckDtz2XhE;"The way you pronounced ""Dior"" (insert angry french rant here)"
WjckDtz2XhE;wth! KFC that's pretty lame... probably they better stick to food😥
WjckDtz2XhE;Product (KFC)
WjckDtz2XhE;54th viewer!
WjckDtz2XhE;04:29 is that a Huawei logo?
WjckDtz2XhE;54th view first time
WjckDtz2XhE;Isn't it depressing to know that the Pepsi smartphone has a better display than the iPhone xr
WjckDtz2XhE;1:07 a friend of mine has this phone but he tells that it's not all that good..
WjckDtz2XhE;iPlex...
WjckDtz2XhE;Hilarious...
WjckDtz2XhE;I can make a company...?
WjckDtz2XhE;Wait for it...
WjckDtz2XhE;Great video bro
WjckDtz2XhE;Bring Best Android Apps back!!!!! Please!!!!!!
WjckDtz2XhE;i want to buy myself a smartphone for christmas. what to do you recommend for under 350 $? (i'm interested in brands like xiaomi, huawei, honor, etc.)
WjckDtz2XhE;Only one I knew of was Pepsi! Great video.
WjckDtz2XhE;Keep it up boss!!!!
WjckDtz2XhE;Cool!!!as always✌👍👍
WjckDtz2XhE;LG Prada smartphone ♥️
WjckDtz2XhE;2015 KFC: free chicken nuggets!
WjckDtz2XhE;2017 KFC: free KFC phones!
WjckDtz2XhE;Me: really? I would like one
WjckDtz2XhE;Oneplus 5t star wars edition
WjckDtz2XhE;Heart please
WjckDtz2XhE;I used a iPhone 5s for 3 years then got a new phone and it was loud
WjckDtz2XhE;I like ur videos even before I watch them
WjckDtz2XhE;I watched the ad pinn me
WjckDtz2XhE;good work man
WjckDtz2XhE;*outro song Jim Yousuf ( link)*😊😊😊🤔
WjckDtz2XhE;introducing the new... iKFC...
WjckDtz2XhE;you can get Chicken with one swipe
WjckDtz2XhE;revolutionary
WjckDtz2XhE;868k
WjckDtz2XhE;Speaking of DIOR phone.
WjckDtz2XhE;There are 3 series for PRADA which is from LG.
WjckDtz2XhE;The 2nd PRADA phone has smartwatch named PRADA LINK as well.
WjckDtz2XhE;sorry you diddnt hit 1m before the end of 2017:(
WjckDtz2XhE;Love the video
WjckDtz2XhE;The kfc phone was made by huawei , I don't know why he didn't see the logo
WjckDtz2XhE;When the patanjali phones coming 😁😁😁😁👍
WjckDtz2XhE;Man, your videos are full of nice information. But it is really difficult to watch because of your hand gestures. Can you please not move your hands too much?
WjckDtz2XhE;Your awesome
WjckDtz2XhE;I like your work mr
WjckDtz2XhE;You are a Superhero!
WjckDtz2XhE;Love you.....
WjckDtz2XhE;NOW YOU ARE MEMBER OF 1M FAMILY
WjckDtz2XhE;U changed a loot
WjckDtz2XhE;Ur voice has changed
WjckDtz2XhE;I love ur new voice
WjckDtz2XhE;2 Jack's
WjckDtz2XhE;Nice one Boss!
WjckDtz2XhE;Keep up the work brooooo i am from indiaaaa
WjckDtz2XhE;I am watching this on Kodak Ektra :D
WjckDtz2XhE;best midrange phones of 2017 video pls
WjckDtz2XhE;What about ASUS ROG Phone? AKA The Spec King
WjckDtz2XhE;Hai bro,Where is the giveaway video ?
WjckDtz2XhE;Bro review Mi Note 3
WjckDtz2XhE;Lol 😂
WjckDtz2XhE;I need the wallpaper from the marshall phone! Cant seem to find it!
WjckDtz2XhE;OnePlus 5t review???🤔🤔
WjckDtz2XhE;giveaway!!!
WjckDtz2XhE;Imagine sitting in a restaurant and seeing guy eating his off smartphone
WjckDtz2XhE;3:10 ALLTTA!!
WjckDtz2XhE;Pepsi smartphone 😂
WjckDtz2XhE;R.I.P kodak wk
WjckDtz2XhE;please do video on US $20,000  smart phone / Solarin by Sirin Labs
WjckDtz2XhE;KFC Mobile?😂
WjckDtz2XhE;Bro love this one
WjckDtz2XhE;You have very good and thorough reviews mate. Just an advice, no need to look at the hands while you are speaking.
WjckDtz2XhE;Never knew about the Pepsi and KFC smartphones Faamn!!
WjckDtz2XhE;The Pepsi phone was a pretty good phone when I got it. Don’t think it would fly in 2020 tho
WjckDtz2XhE;2:00 thank me later
WjckDtz2XhE;I wonder what happens when you drop the first one
WjckDtz2XhE;The KFC phone
WjckDtz2XhE;Deep fry it to unlock its real abilities
WjckDtz2XhE;Watching in 8k 2020
WjckDtz2XhE;I'm pretty sure that you shot this video from GH5
WjckDtz2XhE;did u knew that theres an pepsi army?
WjckDtz2XhE;This video is so amazing
WjckDtz2XhE;B E P I S P H O N E
WjckDtz2XhE;Good video by the way
WjckDtz2XhE;Interesting!!
WjckDtz2XhE;KFC make a phone?
WjckDtz2XhE;The LG Q6 is a good phone... test it please xD
WjckDtz2XhE;2020 😂😂
WjckDtz2XhE;I've been wondering why arun's name is spelled as Aaron on the caption
WjckDtz2XhE;Very interesting subject. I like this kind of subject matter.
WjckDtz2XhE;unbelievable smartphones hahah
WjckDtz2XhE;Mrwhosetheboss:1080p display
WjckDtz2XhE;IPhone XR has left the chat
WjckDtz2XhE;I was waiting for Lamborghini phone🤔
WjckDtz2XhE;If you don't mind can you tell me from where do you get these awesome newses! Thanks!
WjckDtz2XhE;Absolutely a great thing to know about smartphones
WjckDtz2XhE;Couldn't agree more about design and quality :)
WjckDtz2XhE;Awesome
WjckDtz2XhE;Nice video though.
WjckDtz2XhE;Great video Sir😘😘😘😉👌
WjckDtz2XhE;Awesome
WjckDtz2XhE;https://youtu.be/bPmSJHLZL7A
WjckDtz2XhE;https://youtu.be/bPmSJHLZL7A
WjckDtz2XhE;https://youtu.be/bPmSJHLZL7A
WjckDtz2XhE;It felt that he said my name is Erin!!
WjckDtz2XhE;What's app guys just tried boss's intro
WjckDtz2XhE;Amazing video as always
WjckDtz2XhE;pepsi phones 😂😂 awesomeeee arun bro
WjckDtz2XhE;Bruh his voice completely changed
WjckDtz2XhE;Is this your real voice
WjckDtz2XhE;Dammm man great voice
WjckDtz2XhE;the razer phone is the best on the list, specs and all
WjckDtz2XhE;Is it bad that I’ve heard of all of these
WjckDtz2XhE;Hahaha that dior phone is so expensive
WjckDtz2XhE;Please use your hands on reviews rather than using other YouTuber's clips..
WjckDtz2XhE;Why do you have 2 playstation fours on at the same time
WjckDtz2XhE;Lol what do we have next, smartphones by disney ? xD
WjckDtz2XhE;Good job on this video. You rock
WjckDtz2XhE;Good job on this video. You rock
WjckDtz2XhE;lol he has 3million subs now!!!!!!!!!!!!!
WjckDtz2XhE;Yes I wanna see more plus a giveaway
WjckDtz2XhE;You forgot cat and Dewalt phones. 🤔
WjckDtz2XhE;Can u rent me a cow... I need it homie
WjckDtz2XhE;I actually bought the Kodak ektra on alzashop new for like £120 and I think it's a pretty good deal.
WjckDtz2XhE;Awesome papa a😁😁😁😁😁
WjckDtz2XhE;More and more haha
WjckDtz2XhE;Allwes love boss
WjckDtz2XhE;Marshall phone was talked about years ago 😂
WjckDtz2XhE;a question: can i play gta5 on a windows phone
WjckDtz2XhE;First
WjckDtz2XhE;First
WjckDtz2XhE;I haven’t watched the videos but I am pretty sure razor has made it into this video.
WjckDtz2XhE;bro why you dont put intros in your videos ...i have watched your old videos and intro was fabulous
WjckDtz2XhE;Mrwhosetheboss never sees my comment, i know cause he loves them if they are good or replys...😢😢
WjckDtz2XhE;You make some 👌👌👌 videos.
WjckDtz2XhE;Best Tech YouTuber ever.
WjckDtz2XhE;When I think about pepsi I think about the Concorde
WjckDtz2XhE;Oh yeah
WjckDtz2XhE;Pepsi smartphone is hilarious
WjckDtz2XhE;900k before the new year?
WjckDtz2XhE;I was just waiting for this only...
WjckDtz2XhE;😍🎥
WjckDtz2XhE;I would buy a Pepsi rather than the phone .!
WjckDtz2XhE;Early
WjckDtz2XhE;This vid dope
WjckDtz2XhE;I didnt get the notification!!! Wtf😠😠
WjckDtz2XhE;Do you have the razor phone?
WjckDtz2XhE;265th
WjckDtz2XhE;Realme smartphone 5i is only 76 USD
WjckDtz2XhE;Kfc device..thats look yummy 😹
WjckDtz2XhE;You missed the red phone
WjckDtz2XhE;Kfc smartphone, why not if you had the phone you got 50% of the price 😂
WjckDtz2XhE;Smooth video bossman but why did I watch this lol 🤣😆🤣😆 ??
WjckDtz2XhE;Bro pls make a video on best Android apps and games
WjckDtz2XhE;Pepsi phone has 2MP Camera, 1080p display, and .... PEPSI MAAAAAAN
WjckDtz2XhE;Awesome Arun
WjckDtz2XhE;😍😍😍😍
WjckDtz2XhE;Amazing
WjckDtz2XhE;Where is Landrover phone?
WjckDtz2XhE;Red Hydrogen one is also coming
WjckDtz2XhE;The speakers in the razer phone are insane
WjckDtz2XhE;Please change your channel icon.
WjckDtz2XhE;Razer phone is my favourite
WjckDtz2XhE;Kfc phone?
WjckDtz2XhE;I feel like that KFC phone could've been easily and much more cheaply replaced by an app
WjckDtz2XhE;Fire phone??
WjckDtz2XhE;Did you forget the C.A.T. phones?
WjckDtz2XhE;And yes I am right....
WjckDtz2XhE;But is that phone finger swiping good ? 😋
WjckDtz2XhE;Seeing his channel add on his video
WjckDtz2XhE;I'm waiting for someone to hack that KFC app...
WjckDtz2XhE;Pepsi ??
WjckDtz2XhE;I want a 18:9 Razer Phone with smaller bezels but still the same front speakers
WjckDtz2XhE;never heard of some of those phones
WjckDtz2XhE;300th comment
WjckDtz2XhE;Sooo no free KFC knowing that I have a KFC  branded smartphone  ? 🤔
WjckDtz2XhE;Sooo no free KFC knowing that I have a KFC  branded smartphone  ? 🤔
WjckDtz2XhE;Can i get a heart?😊
WjckDtz2XhE;Honestly,I dont think we're gonna hit 1million this year. Only a miracle can do it!
WjckDtz2XhE;I wish they have pespi man on the pepsi phone
WjckDtz2XhE;kid in school: *flexes his Iphone XS max*
WjckDtz2XhE;kid in school who has Dior phone: are you challenging me?
WjckDtz2XhE;Introducing the KFC smartphone made by KFC
WjckDtz2XhE;Awesome video boss
WjckDtz2XhE;Boss what about your 1million subscribers
WjckDtz2XhE;Mashall gave a middle finger to my S8 and 2 middle fingers to the iPhone X!
WjckDtz2XhE;I wanna make my own phone now...
WjckDtz2XhE;I doubt you will reach 1 million subscribers. So Sad.
WjckDtz2XhE;Another awesome video
WjckDtz2XhE;$161.000 dollars, 12 day stanby time
WjckDtz2XhE;remember the LG Prada?
WjckDtz2XhE;Nice video Boss.
WjckDtz2XhE;nice vedio bro👌👌
WjckDtz2XhE;I know all these phones except the first one
WjckDtz2XhE;Hope you hit 1 million subs soon.....
WjckDtz2XhE;104th LOL
WjckDtz2XhE;Pepsi wala phone.....😂😂😂
WjckDtz2XhE;Srsly?? I couldnt or didnt imagine anything like this.
WjckDtz2XhE;Can i get a coke phone?
WjckDtz2XhE;Is pepsi phone okay?
WjckDtz2XhE;You are loosing subs man!!
WjckDtz2XhE;And thats Sad...
WjckDtz2XhE;Inching closer to 1 mil. Been here since 30k😱
WjckDtz2XhE;I got an S10 for 500€ through my provider and that is by far the most I've ever paid for a phone. Meanwhile, people buy a Dior phone for 116k. Damn.
WjckDtz2XhE;giveaway......!!!!!
WjckDtz2XhE;Bro please giveaway
WjckDtz2XhE;name song pls ?
WjckDtz2XhE;You forgot TP-Link.
WjckDtz2XhE;imagine some soundcloud rapper with a kfc phone pulling up to all the kfcs and changing all the music to his songs
WjckDtz2XhE;R.I.P NOTIFICATIONS
WjckDtz2XhE;RED hydrogen?
WjckDtz2XhE;Pepsi making phones 🙆😇😁
WjckDtz2XhE;Pepsi.??
WjckDtz2XhE;i've heard about it for first time .....
WjckDtz2XhE;Please make video on best app
WjckDtz2XhE;Huawei mate 8 review
WjckDtz2XhE;I need that KFC phone
WjckDtz2XhE;When does Arun hit 1 mil subs?
WjckDtz2XhE;Btw ur from india right? i am from sri lanka little country  under india
WjckDtz2XhE;I have a Razer phone 2
WjckDtz2XhE;I think pepsi should add a small straw kind of thingie so we can drink pepsi from the phone
WjckDtz2XhE; 😅
WjckDtz2XhE;what was the ending music
WjckDtz2XhE;I need iPhone 8 plus
WjckDtz2XhE;I saw so much reviews about Kodak smartphone and its camera doesn't worth it
WjckDtz2XhE;TP-Link?
WjckDtz2XhE;Pepsi phone!fizzy😏😏
WjckDtz2XhE;02:34:00 AM
WjckDtz2XhE;You missed the Red Hydrogen phone
WjckDtz2XhE;also 13th like
WjckDtz2XhE;I literally just realized that Mrwhosetheboss's youtube name is grammatically wrong.
WjckDtz2XhE;CAT phone missing!
WjckDtz2XhE;What is the song at the end?
WjckDtz2XhE;Now I can rick roll everyone in kfc
WjckDtz2XhE;KFC!? yes...finger lickin' goodness.
WjckDtz2XhE;But I wonder? Is it grease resistant?
WjckDtz2XhE;Cool phones. I especially like the Marshall smartphone.
WjckDtz2XhE;There's also RED and Pantone
WjckDtz2XhE;Get the boss to a million... come on guys he deserves it
WjckDtz2XhE;Try to use gsmarena and devicespecifications. Then you will probably find more brands you didn't even know about 😂
WjckDtz2XhE;And i thought this will be a list of 1 to 10.... NO? JUST SIX 😭😭
WjckDtz2XhE;Now i kinda wish Coca Cola would partner up with Asus for a smartphone. That'd be dope af.
WjckDtz2XhE;I always try to get a heart. But I always loose
WjckDtz2XhE;Just the other day I was thinking about when it be neat to have a cell phone with two headphones jacks and here you go showing me one.
WjckDtz2XhE;Awesome.
WjckDtz2XhE;I'd like to see the day a cell phone supported to wireless earphones with separate music for both people. Also possibly communicate between each other through our respective earphones.
WjckDtz2XhE;Dat thumbnail tho
WjckDtz2XhE;1st
WjckDtz2XhE;What is the game at 3:24
WjckDtz2XhE;Awesome video and didn't know some of these products exist, keep it coming.
WjckDtz2XhE;Tbh if I had to chose between an iphone and a Razer phone I would chose Razer
WjckDtz2XhE;Razer has plans for years to make a phone so I’m not really surprised by that.
WjckDtz2XhE;The way you move your hands and look at them, it's so cringy. It's too much bro. Great vid as always nonetheless. I would just like to point that out.
WjckDtz2XhE;everyone makes smartphones now.
WjckDtz2XhE;Ooo Destiny 2! Whats your psn?
WjckDtz2XhE;cough Energizer cough
WjckDtz2XhE;Apparently canoopsy has a collection of all the rare smartphone lol
WjckDtz2XhE;Awesome Video Arun
WjckDtz2XhE;Good idea....
WjckDtz2XhE;1000th comment
WjckDtz2XhE;Great then greatest
WjckDtz2XhE;Very very nice first time information great
WjckDtz2XhE;Five-hundred and fifty-sixth
WjckDtz2XhE;I have that Kodak phone , the photos are super clear
WjckDtz2XhE;Sir, u think vernee m5 is good? Should I get it? Pls i need ur personal advise.. thanks.
WjckDtz2XhE;The razer phone is quite known
WjckDtz2XhE;And the escorbar phones??
WjckDtz2XhE;Razer😍😍
WjckDtz2XhE;Just wait for Tesla to make a phone
WjckDtz2XhE;Bro rocks all the time
WjckDtz2XhE;I want the Pepsi phone
WjckDtz2XhE;Hey
WjckDtz2XhE;Razer 😎
WjckDtz2XhE;great videos however you spend a lot of time using and LOOKING at your hands its borderline distracting because i found myself watching how many times you looked down at your hands and less time actually paying attention to your video
WjckDtz2XhE;why dont you talk about something you have, your assumption didnt even help
WjckDtz2XhE;Razor released the best phone out of all of these
WjckDtz2XhE;Cant someone with the know how take number 5 and strip everything good off it and the razor and merge the marshall and razoe
WjckDtz2XhE;I guess that sums up Pepsi about 13 years behind coke on its intel..
WjckDtz2XhE;Gimme the bepis phone
WjckDtz2XhE;There was a Motorola phone that had a kodak camera, called Motorola zn5
WjckDtz2XhE;All the best for 1 million subscribers
WjckDtz2XhE;Where is the smartphone by Red?!!!
WjckDtz2XhE;Can you pinned my comment for no reason
WjckDtz2XhE;Ya! The Boss phone!
WjckDtz2XhE;Is there e any good samsung phone I can get for £100 please help ?
WjckDtz2XhE;econimics guys are really best in explaining the tech 😉😉
WjckDtz2XhE;Ooo
WjckDtz2XhE;cool
WjckDtz2XhE;E A PHONE:
WjckDtz2XhE;starts at $500.000
WjckDtz2XhE;Di best tech youtubers
WjckDtz2XhE;And when You did not post a video for a day...
WjckDtz2XhE;idea of the video is great.. I liked it
WjckDtz2XhE;Where is Lambo lmao they made a phome
WjckDtz2XhE;Make a video showing to 10 best gaming phones overall 2017
WjckDtz2XhE;More more
WjckDtz2XhE;cool video. where can i buy the KFC  phone plz????
WjckDtz2XhE;ta
WjckDtz2XhE;Awesome phone #boss
WjckDtz2XhE;Is that KFC phone just a rebranded Xiaomi Mi A1?!?!?!
WjckDtz2XhE;how is the hawk p10 lite now
WjckDtz2XhE;thing of buying it for Christmas
WjckDtz2XhE;lol
WjckDtz2XhE;The boss himself making a smartphone
WjckDtz2XhE;Cool huh!
WjckDtz2XhE;what about iron man and star wars phone?
WjckDtz2XhE;My dad would buy the Marshall one
WjckDtz2XhE;He’s a guitar fan
WjckDtz2XhE;Amazon fire , flipkart billion phone and there's one important phone which apparently i forgot now
WjckDtz2XhE;Was the KFC phone just a Huawei?
WjckDtz2XhE;I'm hoping that Granny Smith will one day release a phone...
WjckDtz2XhE;ARUN I LUV U!
WjckDtz2XhE;Why did YouTube recommend me this now? YouTube is weird nowadays!
WjckDtz2XhE;still waiting for a minecraft phone
WjckDtz2XhE;really razer
WjckDtz2XhE;Hey you got the wrong spelling for standby...
WjckDtz2XhE;Hot Wheeld had a windows 89 computer
WjckDtz2XhE;The 200 comments
WjckDtz2XhE;Hey,  what about the Lamborghini phone?
WjckDtz2XhE;awsm ideas though almst useless
WjckDtz2XhE;Lol
WjckDtz2XhE;We can buy the razor phone for $800 aus in Australia
WjckDtz2XhE;razer phone is cool
WjckDtz2XhE;Nice video the only smartphone I heard on this list was Razer. KFC smartphone is smart, making it more comfortable to hang out and socialise in store could potentially bring in more money
WjckDtz2XhE;Good but no andorid updates after 1 years like xiaomi
WjckDtz2XhE;Are you single?
WjckDtz2XhE;Razer smartphone 2(Yes-No)?!?
WjckDtz2XhE;Still mad there's no mrwhosetheboss smartphone
WjckDtz2XhE;razer phone
WjckDtz2XhE;It's not clickbait.....
WjckDtz2XhE;Is edge less to.🍹🍒📻🍔🍬🍟🌲⚽
WjckDtz2XhE;What is the game he plays on the razer phone?
WjckDtz2XhE;Boss is back..
WjckDtz2XhE;Don't tell me I am late for a thumbs up from you???
WjckDtz2XhE;
WjckDtz2XhE;Marshall's phone is the best designed!
WjckDtz2XhE;cool vid
WjckDtz2XhE;Now Bathing Ape subbrand AAPE, a streetwear company, is teaming up with Huawei subbrand Honor 😂🤣 it only looks like china gets it tho
WjckDtz2XhE;Haha
WjckDtz2XhE;Unique....👌👌👌
WjckDtz2XhE;300th comment. Lol 😂
WjckDtz2XhE;I am actually pretty interested in that Marshall phone. I don't use my phone for video much. Its basically a glorified MP3 player.
WjckDtz2XhE;Your sound😍😍😘
WjckDtz2XhE;What about RED hydrogen one?
WjckDtz2XhE;This is cool but what about a tesla phone?
WjckDtz2XhE;PEPSIMAAAAAAAAAAAAN
WjckDtz2XhE;NOICE
WjckDtz2XhE;Hi
WjckDtz2XhE;Energiser phone with 18000 mAh is unpexted too
WjckDtz2XhE;Videos ideas are like  unlimited for this boss.  😏
WjckDtz2XhE;What the.....
WjckDtz2XhE;where is the 2 lamborgini phones???
WjckDtz2XhE;Next Top flagship phone you never know
WjckDtz2XhE;Awesome papa a😁😁😁😁😁
WjckDtz2XhE;oh my god! does they really exist,
WjckDtz2XhE;what about the jcb phone
WjckDtz2XhE;cat phones.
WjckDtz2XhE;Nice list.
WjckDtz2XhE;Why does this guy have two PS4's
WjckDtz2XhE;How much does the KFC phone cost
WjckDtz2XhE;Hands.
WjckDtz2XhE;razor
WjckDtz2XhE;Wow 25th view 5th like and 3th comment
WjckDtz2XhE;The Marshal phone actually looks awesome!
WjckDtz2XhE;Didn't expect kfc would do that
WjckDtz2XhE;Good job. Learning something new here. But still not sure about your colors on the new camera. Seems to be lacking some vibrancy.
WjckDtz2XhE;I like Razer phone
WjckDtz2XhE;How is razor unexpected???
WjckDtz2XhE;are you from india
WjckDtz2XhE;Pepsi p1s
WjckDtz2XhE;Razer phone
WjckDtz2XhE;Mr boss U need better editing  skills... ... Please please
WjckDtz2XhE;.
WjckDtz2XhE;DIOR😀
WjckDtz2XhE;Razer phone does make sense
WjckDtz2XhE;What an edit of voice
WjckDtz2XhE;razer phone makes sense?
WjckDtz2XhE;Xperia clone with 120hz display and worse camera and... no headphone jack
WjckDtz2XhE;Wait - Kodak black has a phone or is it the camera company
WjckDtz2XhE;hi mrwhosetheboss
WjckDtz2XhE;LETS WAIT FOR EA ORIGIN SMARTPHONE.
WjckDtz2XhE;pepsi phone i buy 3 but two of them with malware
WjckDtz2XhE;1000th
WjckDtz2XhE;I love your videos Mrwhosetheboss and I am telling this as a friend, the way you you move hand while talking is actually bad, the first thing is that you're simply moving it without much sense, and the second is that it should be done without concentration without effort, something that people do just unaware that they are doing it, I can see you look at how you're moving your hand every 3 seconds. The third is that there is no effort taken in those movements, the hand gestures are done so lethargically.
WjckDtz2XhE;At least the Pepsi phone has a higher resolution display than the iPhone 11.
WjckDtz2XhE;Cool bro
WjckDtz2XhE;My notification arrived 13min later,😣
WjckDtz2XhE;So, who is the boss?
WjckDtz2XhE;I heard the Pepsi smartphone has a malware that installs unsolicited spying apps, which is very weird and dangerous. So don't even bother to buy one.
WjckDtz2XhE;Boss...
WjckDtz2XhE;I've considered the RAzer Phone, but since it didn't reach PT yet, I've just got the oneplus 5T. But the Razer seems a great machine.
WjckDtz2XhE;And then he forgets the Pizza Hut phone
WjckDtz2XhE;Coolest one was The Razer phone as it is a practical design.
WjckDtz2XhE;Bet ya 2 of em will be pepsi and razer
WjckDtz2XhE;KFC one looks similar to iphone 6
WjckDtz2XhE;Old camera.
WjckDtz2XhE;Razor phone for sure
WjckDtz2XhE;You look more at your hands than at the camera.
WjckDtz2XhE;oh
WjckDtz2XhE;do this
WjckDtz2XhE;razer phone vs nvidia shield tablet
WjckDtz2XhE;PEPSI SMARTPHONE
WjckDtz2XhE;Razer phone is the best and powerful .
WjckDtz2XhE;nice
WjckDtz2XhE;Where do you go if you need help with something on your KFC phone? I doubt they’ll be able to help you at a KFC
WjckDtz2XhE;Razer chroma toaster
WjckDtz2XhE;Nice Video
WjckDtz2XhE;Can u look at the camera a bit more?? jeez! you wanna talk to your hands???
WjckDtz2XhE;Pepsi as I am the dealer
WjckDtz2XhE;How is that Marshall phone DAC comparing to the LG V30?
WjckDtz2XhE;The Marshall was awesome, too expensive for me at the time. If they did an other one with good battery life, good enough cameras and powerfull enough, I'd be in. And nothing surprising about the Razer, I loved the design, but Hey I loved Sony Z design. Razer made more than 1 phone, and it's like ASUS ROG phone.
WjckDtz2XhE;Weird choices
WjckDtz2XhE;You forgot the RED hydrogen
WjckDtz2XhE;Drink Pepsi
WjckDtz2XhE;Use Pepsi
WjckDtz2XhE;I am a huge fan your videos are great to watch
WjckDtz2XhE;There is a phone made by Disney that I've seen before actually.
WjckDtz2XhE;Forgot Lamborghini phone
WjckDtz2XhE;2020
WjckDtz2XhE;Wow 😮😯😯
WjckDtz2XhE;Finger licking Phone good
WjckDtz2XhE;Your videos are really good but please stop the creepy peadophile voice
WjckDtz2XhE;OHMYGODOHMYGODOHMYGOD
WjckDtz2XhE;THERE ARE EXCLUSIVE PHONES TO CHANCE THE PLAYLIST IN KFC CHAINS?!
WjckDtz2XhE;Nice video. Did not know marshall made a a phone. Now that i know about it....ARUN PLEASE BUY ONE AND MAKE A VID(S) ABOUT IT
WjckDtz2XhE;Late.. But still here.. 😘
WjckDtz2XhE;This was very cool more videos like this would be great, and I just got a PS4 Arun what's your PS4 user name? If u are willing to give it up. I'm on Twitter @BenjaminRoys1 if u want to get at me on there to tell me your user name
WjckDtz2XhE;Marshall with two jacks best traditionally for two persons sharing with a wired headsets, listening to music.
WjckDtz2XhE;Who else watching this in 2016
WjckDtz2XhE;Lots of unexpected companies come out with smart phones that look unbelievable plus the companies want to make more money so they try smart phones
WjckDtz2XhE;Very cool video
WjckDtz2XhE;youtu.be/szRPtScAVt4
WjckDtz2XhE;I like the razer but too high priced for me .
WjckDtz2XhE;Clickbait
WjckDtz2XhE;What if you wanted a Samsung S8 but god said is 🅱epis ok?
WjckDtz2XhE;How many cows u own in India
WjckDtz2XhE;Road towards 100,0000 subscribers
WjckDtz2XhE;"The dior one was just dumb,  116k and they wanted to pitch it to an ""everyday"" 116k and they couldn't figure out that a 5mp camera is a budget camera?"
WjckDtz2XhE;I hope you notice this comment
WjckDtz2XhE;Pls make you videos a little zoomed out giving space for people who invested 1000$ on a phone (you know which) so that they can pinch to zoom and still not lose any important part of the screen.
WjckDtz2XhE;Why is my prescription eyeglasses was made by dior also its the frame not the lens lol
WjckDtz2XhE;Your Akcent seems British ....
WjckDtz2XhE;Yeah can i het coke phone is pepsi phone ok
WjckDtz2XhE;Pepsi phone
WjckDtz2XhE;The razer phone shouldnt be in this vid
WjckDtz2XhE;I have Pepsi P1s
WjckDtz2XhE;What about red hydrogen
WjckDtz2XhE;whatever unexpected smartphone you show razer is the best-unexpected smartphone!
WjckDtz2XhE;you missed out lamborghini
WjckDtz2XhE;Ther is a phone by lamborghini
WjckDtz2XhE;Dell. Asus, Phillips. Hyundai, Kyocera, CAT, Acer, Bosch.
WjckDtz2XhE;Marshall stole other company's headphone jacks
WjckDtz2XhE;What about energizer
WjckDtz2XhE;Are you Bangladeshi
WjckDtz2XhE;Huawei KFC special edition*
